cliente,total_gasto,segmento
12581,197.71,Bronze
15320,197.53,Bronze
13029,197.5,Bronze
13349,197.32,Bronze
12927,197.31,Bronze
13784,197.3,Bronze
14830,197.13,Bronze
13436,196.89,Bronze
18191,196.4,Bronze
12732,196.26000000000002,Bronze
18238,195.92000000000002,Bronze
16761,195.9,Bronze
13324,195.75,Bronze
17292,195.43,Bronze
16107,195.3,Bronze
14666,195.25,Bronze
13671,194.95,Bronze
14100,194.9,Bronze
17468,194.8,Bronze
13582,194.48000000000002,Bronze
17475,194.37,Bronze
16299,193.65,Bronze
13762,193.2,Bronze
14801,193.14,Bronze
15759,192.89000000000001,Bronze
13944,192.87,Bronze
13568,192.85,Bronze
18089,192.85,Bronze
15257,192.65,Bronze
15360,192.58,Bronze
15729,192.55,Bronze
15923,192.4,Bronze
14361,192.03,Bronze
16689,191.72000000000003,Bronze
17904,191.67,Bronze
14975,191.5,Bronze
14029,191.46,Bronze
15692,191.04,Bronze
14962,190.75000000000003,Bronze
17094,190.7,Bronze
14728,190.58,Bronze
15688,190.57,Bronze
13766,190.35,Bronze
13972,190.25,Bronze
14118,190.25,Bronze
17885,190.19,Bronze
14957,190.09,Bronze
17721,189.61,Bronze
16740,189.60999999999999,Bronze
17386,189.6,Bronze
17985,189.6,Bronze
14596,189.52,Bronze
14416,189.5,Bronze
13826,189.5,Bronze
13387,189.44,Bronze
18045,189.4,Bronze
15691,189.3,Bronze
16673,188.83,Bronze
13404,188.74,Bronze
12522,188.72,Bronze
16277,188.69,Bronze
13056,188.48,Bronze
16051,188.44,Bronze
13063,188.4,Bronze
13696,188.4,Bronze
16733,188.28,Bronze
17093,188.18,Bronze
12893,188.14,Bronze
15234,187.88,Bronze
14131,187.87,Bronze
13737,187.8,Bronze
13852,187.35000000000002,Bronze
16622,187.15,Bronze
16388,186.05,Bronze
17040,186.05,Bronze
14018,186.0,Bronze
15423,185.89,Bronze
13390,185.88,Bronze
14812,185.8,Bronze
16046,185.74,Bronze
17840,185.72,Bronze
17574,185.65,Bronze
14521,185.59,Bronze
15825,185.34,Bronze
16559,185.20000000000002,Bronze
16097,185.04999999999998,Bronze
13718,184.95,Bronze
14677,184.91,Bronze
15333,184.9,Bronze
17355,184.79,Bronze
17993,184.79,Bronze
17803,184.66,Bronze
13403,184.5,Bronze
17453,184.32,Bronze
13926,183.9,Bronze
13460,183.44,Bronze
16487,183.4,Bronze
14983,183.20000000000002,Bronze
17798,183.09,Bronze
15746,182.96,Bronze
13953,182.48000000000002,Bronze
13331,182.45,Bronze
16302,182.22,Bronze
17067,181.9,Bronze
13905,181.85,Bronze
14749,181.75,Bronze
17587,181.66,Bronze
12795,181.53,Bronze
15359,181.35,Bronze
15072,181.22,Bronze
16594,181.09,Bronze
15292,180.94,Bronze
17647,180.76,Bronze
14858,180.75,Bronze
14458,180.6,Bronze
12752,180.5,Bronze
17918,180.18,Bronze
12622,180.1,Bronze
16273,179.94,Bronze
13606,179.92,Bronze
18234,179.6,Bronze
16640,179.4,Bronze
17053,179.4,Bronze
14945,179.4,Bronze
15908,179.29,Bronze
15209,178.98000000000002,Bronze
13190,178.75,Bronze
17170,178.68,Bronze
12871,178.34,Bronze
12686,178.28,Bronze
17253,178.26,Bronze
12858,177.92,Bronze
17981,177.92,Bronze
15014,177.67000000000002,Bronze
16403,177.5,Bronze
13072,177.15,Bronze
16285,176.9,Bronze
17036,176.9,Bronze
17200,176.71,Bronze
16453,176.70999999999998,Bronze
13746,176.69,Bronze
18054,176.5,Bronze
17136,176.0,Bronze
18274,175.92,Bronze
16260,175.75,Bronze
13328,175.68,Bronze
13321,175.64,Bronze
13547,175.53,Bronze
18166,175.5,Bronze
13007,175.25,Bronze
13560,174.37,Bronze
16695,174.25,Bronze
16731,174.05,Bronze
15335,173.97,Bronze
14376,173.81,Bronze
14737,173.7,Bronze
14674,173.66,Bronze
14523,173.41,Bronze
15565,173.16,Bronze
16741,173.06,Bronze
18285,173.0,Bronze
16599,172.8,Bronze
13992,172.7,Bronze
17808,172.7,Bronze
15096,172.59,Bronze
13106,172.4,Bronze
13195,172.38,Bronze
15662,172.37,Bronze
12442,172.06,Bronze
15391,171.85,Bronze
14879,171.62,Bronze
13657,171.6,Bronze
14806,171.55,Bronze
13691,171.53,Bronze
16312,171.15,Bronze
14811,170.5,Bronze
15327,170.5,Bronze
17261,170.44,Bronze
15256,170.4,Bronze
15139,169.84,Bronze
14238,169.65,Bronze
14218,169.48000000000002,Bronze
18004,169.47,Bronze
16002,169.21,Bronze
15396,169.18,Bronze
15647,169.0,Bronze
15925,168.9,Bronze
12897,168.65,Bronze
13828,168.45,Bronze
17820,168.44,Bronze
18099,168.31,Bronze
17415,168.29,Bronze
12551,168.0,Bronze
18088,167.67000000000002,Bronze
17307,167.55,Bronze
18037,167.42,Bronze
16482,167.34,Bronze
13189,167.28,Bronze
15166,167.16,Bronze
18107,167.13,Bronze
17875,167.1,Bronze
16263,167.03,Bronze
16566,166.98,Bronze
15509,166.51,Bronze
18014,166.42,Bronze
17650,166.08,Bronze
14485,165.75,Bronze
13903,165.45000000000002,Bronze
17413,165.1,Bronze
13470,165.0,Bronze
13191,164.69,Bronze
15904,164.68,Bronze
17535,164.4,Bronze
13603,164.34,Bronze
17318,164.28,Bronze
17417,164.18,Bronze
18282,164.13,Bronze
15221,164.0,Bronze
13129,163.95,Bronze
16181,163.94,Bronze
14516,163.92,Bronze
18200,163.8,Bronze
16662,163.8,Bronze
18197,163.5,Bronze
14558,163.2,Bronze
14919,163.15,Bronze
15474,163.1,Bronze
13043,162.7,Bronze
16517,162.7,Bronze
12954,162.45,Bronze
15733,162.3,Bronze
15534,162.25,Bronze
14423,162.05,Bronze
12661,162.0,Bronze
17971,161.94,Bronze
16808,161.77,Bronze
14571,161.65,Bronze
15499,161.6,Bronze
16457,161.56,Bronze
18018,161.49,Bronze
13714,161.35,Bronze
14362,161.2,Bronze
13779,161.13,Bronze
13701,161.0,Bronze
13229,160.95,Bronze
14377,160.85000000000002,Bronze
17953,160.82,Bronze
12989,160.63,Bronze
17487,160.55,Bronze
15229,160.5,Bronze
14814,160.46,Bronze
16645,160.39,Bronze
18146,160.35000000000002,Bronze
17872,160.26999999999998,Bronze
12663,160.20000000000002,Bronze
12966,160.18,Bronze
17815,159.6,Bronze
13960,159.42000000000002,Bronze
14660,159.38,Bronze
14287,159.35,Bronze
17928,159.26,Bronze
17206,159.24,Bronze
12563,159.24,Bronze
16079,159.14,Bronze
18224,158.95000000000002,Bronze
13125,158.57,Bronze
16914,158.46,Bronze
13570,158.37,Bronze
12898,158.32,Bronze
15348,158.04,Bronze
17367,157.96,Bronze
13249,157.73,Bronze
14822,157.70000000000002,Bronze
13973,157.7,Bronze
14281,157.55,Bronze
12894,157.35,Bronze
16371,157.2,Bronze
17128,157.09,Bronze
17118,157.02,Bronze
15007,156.91,Bronze
15742,156.87,Bronze
13830,156.85000000000002,Bronze
16578,156.6,Bronze
15438,156.57999999999998,Bronze
15263,156.51,Bronze
12367,156.3,Bronze
15519,156.15,Bronze
17658,156.01999999999998,Bronze
17256,155.73,Bronze
16189,155.48,Bronze
14368,155.0,Bronze
17698,154.95,Bronze
14278,154.83,Bronze
15690,154.68,Bronze
13618,154.54,Bronze
13322,154.48000000000002,Bronze
15226,154.41,Bronze
13490,154.25,Bronze
16822,154.15,Bronze
15973,154.0,Bronze
17517,153.94,Bronze
16132,153.8,Bronze
15560,153.52,Bronze
13676,153.15,Bronze
12602,153.12,Bronze
16248,152.94,Bronze
16507,152.76,Bronze
13806,152.73000000000002,Bronze
17892,152.3,Bronze
13653,152.2,Bronze
17140,152.12,Bronze
15954,151.75,Bronze
18169,151.65,Bronze
14015,151.5,Bronze
15524,151.4,Bronze
13697,151.29999999999998,Bronze
16337,151.05,Bronze
14073,151.04,Bronze
15381,150.6,Bronze
17384,150.55,Bronze
12768,150.45000000000002,Bronze
17166,150.09,Bronze
17234,149.89000000000001,Bronze
13257,149.75,Bronze
18046,149.68,Bronze
18038,149.41,Bronze
15435,149.29,Bronze
14253,149.2,Bronze
17484,148.97,Bronze
16715,148.57999999999998,Bronze
17832,148.53,Bronze
17740,148.5,Bronze
15283,148.33,Bronze
17592,148.3,Bronze
15971,148.25,Bronze
16452,147.67000000000002,Bronze
13058,147.65,Bronze
12650,147.64000000000001,Bronze
17600,147.63,Bronze
17927,147.60000000000002,Bronze
15479,147.4,Bronze
16724,147.35,Bronze
14241,147.3,Bronze
13986,147.06,Bronze
13061,147.06,Bronze
14119,146.89,Bronze
13413,146.63,Bronze
15496,146.14000000000001,Bronze
12829,146.07,Bronze
18137,145.99,Bronze
12565,145.92,Bronze
12641,145.9,Bronze
13866,145.67000000000002,Bronze
15100,145.5,Bronze
15937,145.35,Bronze
14826,145.20000000000002,Bronze
12558,145.16,Bronze
14972,145.07,Bronze
16557,145.05,Bronze
16598,145.04999999999998,Bronze
13710,144.95999999999998,Bronze
14980,144.38,Bronze
17938,144.29,Bronze
14109,144.2,Bronze
18157,144.19,Bronze
14318,144.1,Bronze
14712,144.03,Bronze
12664,144.0,Bronze
14846,144.0,Bronze
12387,143.94,Bronze
17751,143.94,Bronze
14804,143.72,Bronze
16908,143.69,Bronze
18070,143.6,Bronze
16432,143.4,Bronze
15558,143.32999999999998,Bronze
17149,143.10000000000002,Bronze
14468,142.8,Bronze
17182,142.8,Bronze
16182,142.73,Bronze
14386,142.4,Bronze
13556,141.9,Bronze
13111,141.4,Bronze
16965,141.25,Bronze
17273,141.12,Bronze
16753,140.72,Bronze
14773,140.55,Bronze
15388,140.54,Bronze
13153,140.46,Bronze
15702,140.39000000000001,Bronze
17901,140.38,Bronze
13483,140.34,Bronze
16544,140.3,Bronze
15324,140.22000000000003,Bronze
13839,139.95000000000002,Bronze
15848,139.94,Bronze
15185,139.92000000000002,Bronze
14718,139.89999999999998,Bronze
16840,139.85,Bronze
16483,139.35,Bronze
14772,139.26,Bronze
18209,139.10000000000002,Bronze
12884,139.05,Bronze
16604,139.0,Bronze
16691,138.88,Bronze
12902,138.68,Bronze
13716,138.28,Bronze
12512,138.03,Bronze
16819,137.95,Bronze
14518,137.89,Bronze
16396,137.8,Bronze
14448,137.75,Bronze
13279,137.75,Bronze
17737,137.64000000000001,Bronze
15836,137.37,Bronze
12618,137.31,Bronze
17108,136.85,Bronze
15793,136.65,Bronze
16237,136.65,Bronze
15667,136.56,Bronze
14617,136.39000000000001,Bronze
16651,136.2,Bronze
17972,136.04,Bronze
13250,136.04,Bronze
16876,136.01,Bronze
17583,135.95,Bronze
14889,135.9,Bronze
16179,135.88,Bronze
15052,135.88,Bronze
16114,135.75000000000003,Bronze
14391,135.6,Bronze
13076,135.4,Bronze
14588,135.39,Bronze
17960,135.08,Bronze
17339,135.0,Bronze
13364,134.95999999999998,Bronze
13119,134.9,Bronze
16055,134.8,Bronze
14340,134.7,Bronze
17826,134.59,Bronze
14174,134.46,Bronze
16486,134.36,Bronze
15684,134.15,Bronze
14280,134.04,Bronze
16886,134.0,Bronze
13062,133.5,Bronze
14349,133.5,Bronze
16974,133.45000000000002,Bronze
15056,133.45,Bronze
15459,133.23000000000002,Bronze
17030,132.95,Bronze
13146,132.91,Bronze
12467,132.8,Bronze
12786,132.70000000000002,Bronze
14059,132.6,Bronze
17909,132.55,Bronze
17010,132.36,Bronze
12964,132.24,Bronze
15638,132.0,Bronze
18182,131.95,Bronze
14438,131.9,Bronze
17565,131.83,Bronze
17297,131.78,Bronze
17455,131.7,Bronze
13586,131.53,Bronze
14795,131.45000000000002,Bronze
15409,131.25,Bronze
14378,131.25,Bronze
15794,131.1,Bronze
13734,131.04,Bronze
15247,131.0,Bronze
14252,130.99,Bronze
15528,130.77,Bronze
15844,130.73999999999998,Bronze
14960,130.57,Bronze
17818,130.18,Bronze
15881,130.14,Bronze
16288,129.85,Bronze
18013,129.81,Bronze
14089,129.8,Bronze
16192,129.6,Bronze
14999,129.48000000000002,Bronze
14866,129.42000000000002,Bronze
13071,129.22,Bronze
12430,129.0,Bronze
18220,128.8,Bronze
15212,128.67999999999998,Bronze
13489,128.64,Bronze
13273,128.54,Bronze
16828,128.5,Bronze
17899,128.44,Bronze
16251,128.31,Bronze
15892,128.2,Bronze
14079,127.9,Bronze
13666,127.89999999999999,Bronze
12368,127.80000000000001,Bronze
17982,127.74000000000001,Bronze
13053,127.65,Bronze
13690,127.4,Bronze
16687,127.03,Bronze
16973,127.0,Bronze
15740,126.80000000000001,Bronze
17983,126.71,Bronze
14751,126.45,Bronze
14354,126.17999999999999,Bronze
14406,126.15,Bronze
16113,126.10000000000001,Bronze
16294,126.05000000000001,Bronze
13794,126.03,Bronze
17657,126.0,Bronze
16424,125.9,Bronze
13522,125.80000000000001,Bronze
16925,125.65,Bronze
15017,125.58,Bronze
15731,125.3,Bronze
13912,124.95,Bronze
17148,124.88,Bronze
15902,124.85,Bronze
17294,124.77,Bronze
14726,124.75,Bronze
16849,124.57,Bronze
17541,124.46,Bronze
17316,124.45,Bronze
15663,124.1,Bronze
15779,124.08000000000001,Bronze
14601,123.96000000000001,Bronze
14495,123.8,Bronze
14187,123.5,Bronze
15818,123.5,Bronze
16068,122.93,Bronze
15562,122.81,Bronze
16439,122.7,Bronze
13876,122.7,Bronze
13638,122.64,Bronze
14165,122.53999999999999,Bronze
14076,122.47,Bronze
17586,122.4,Bronze
14843,121.79999999999998,Bronze
13244,121.74000000000001,Bronze
13420,121.6,Bronze
14697,121.41,Bronze
15488,121.38,Bronze
14039,121.36,Bronze
13967,121.30000000000001,Bronze
13182,121.18,Bronze
17446,120.9,Bronze
14536,120.8,Bronze
18152,120.69,Bronze
14137,120.6,Bronze
14884,120.6,Bronze
16338,120.3,Bronze
17543,120.05,Bronze
18015,120.03,Bronze
12482,120.0,Bronze
14453,119.93,Bronze
15161,119.92,Bronze
17177,119.5,Bronze
15463,119.3,Bronze
14436,119.06,Bronze
15843,118.95000000000002,Bronze
17280,118.85999999999999,Bronze
14155,118.75,Bronze
17382,118.2,Bronze
13193,117.88,Bronze
12929,117.85,Bronze
12950,117.8,Bronze
17654,117.55,Bronze
16827,117.45,Bronze
16959,117.35000000000001,Bronze
17922,117.3,Bronze
17559,117.22,Bronze
17762,117.15,Bronze
15820,116.97999999999999,Bronze
18175,116.7,Bronze
16256,116.55000000000001,Bronze
17117,116.19999999999999,Bronze
14275,116.18,Bronze
16711,116.18,Bronze
16565,115.80000000000001,Bronze
14143,115.8,Bronze
14721,115.77,Bronze
13241,115.58,Bronze
17208,115.35,Bronze
18027,115.31,Bronze
18012,115.3,Bronze
15352,114.95,Bronze
17401,114.85,Bronze
17933,114.69,Bronze
15905,114.69,Bronze
17275,114.52,Bronze
14974,114.39,Bronze
14066,114.3,Bronze
14652,114.18,Bronze
14582,114.11,Bronze
18148,114.10000000000001,Bronze
18105,113.48000000000002,Bronze
16821,113.35,Bronze
16427,112.96,Bronze
13845,112.86000000000001,Bronze
14689,112.8,Bronze
16697,112.75,Bronze
18129,112.55000000000001,Bronze
15890,112.55000000000001,Bronze
12376,112.55,Bronze
15899,112.5,Bronze
15610,112.46000000000001,Bronze
17816,112.32,Bronze
17900,112.19999999999999,Bronze
14750,112.03,Bronze
14557,111.88,Bronze
17217,111.75,Bronze
15875,111.72,Bronze
18124,111.53,Bronze
14578,111.51,Bronze
18010,111.2,Bronze
14473,111.18,Bronze
18120,111.15,Bronze
16064,111.0,Bronze
14509,110.95,Bronze
12692,110.95,Bronze
15537,110.92,Bronze
15853,110.8,Bronze
17018,110.7,Bronze
14787,110.65,Bronze
16963,110.55000000000001,Bronze
18058,110.46,Bronze
16194,110.3,Bronze
17836,110.21000000000001,Bronze
14782,110.10000000000001,Bronze
14053,110.0,Bronze
15927,109.95,Bronze
16339,109.95,Bronze
14789,109.8,Bronze
14955,109.53,Bronze
16363,109.36000000000001,Bronze
16664,109.2,Bronze
13170,109.17,Bronze
15158,108.98,Bronze
14860,108.88,Bronze
17181,108.38,Bronze
16106,108.38,Bronze
16890,108.28999999999999,Bronze
18275,108.25,Bronze
18147,108.24,Bronze
15935,108.03999999999999,Bronze
17902,108.03999999999999,Bronze
14374,108.0,Bronze
15583,107.86,Bronze
15395,107.45,Bronze
16301,107.33,Bronze
16591,107.30000000000001,Bronze
15548,107.24,Bronze
17283,107.21000000000001,Bronze
15846,107.01,Bronze
16630,106.80000000000001,Bronze
16082,106.75,Bronze
14637,106.67999999999999,Bronze
17791,106.1,Bronze
12753,106.08,Bronze
15612,105.9,Bronze
16581,105.84,Bronze
14402,105.6,Bronze
14579,105.56,Bronze
15340,105.5,Bronze
14848,105.12,Bronze
17681,105.0,Bronze
16852,104.96000000000001,Bronze
18138,104.95,Bronze
15775,104.9,Bronze
14027,104.82,Bronze
14604,104.71,Bronze
14964,104.45,Bronze
15703,104.4,Bronze
17312,104.30000000000001,Bronze
16375,104.0,Bronze
15864,104.0,Bronze
16896,103.95,Bronze
14683,103.58,Bronze
14542,103.25,Bronze
16380,103.19,Bronze
12881,103.0,Bronze
18186,102.9,Bronze
17497,102.45,Bronze
14836,102.44999999999999,Bronze
17794,102.30000000000001,Bronze
16118,102.28999999999999,Bronze
18020,102.17999999999999,Bronze
15884,101.8,Bronze
16516,101.69999999999999,Bronze
15928,101.53,Bronze
14041,101.51,Bronze
13457,101.42,Bronze
16944,101.36,Bronze
18086,101.34,Bronze
18195,101.16,Bronze
13011,101.10000000000001,Bronze
16498,100.97,Bronze
17493,100.91000000000001,Bronze
14946,100.9,Bronze
16112,100.7,Bronze
14199,100.65,Bronze
14941,100.5,Bronze
12938,100.22,Bronze
15361,100.2,Bronze
17240,100.0,Bronze
17946,99.67999999999999,Bronze
15991,99.55,Bronze
14574,99.45,Bronze
17939,99.14,Bronze
12643,99.08,Bronze
15112,99.0,Bronze
12774,98.7,Bronze
17877,98.61,Bronze
16547,97.85,Bronze
17784,97.74,Bronze
12984,97.5,Bronze
15085,97.1,Bronze
17205,97.03,Bronze
18256,96.84,Bronze
15897,96.43,Bronze
17957,96.25,Bronze
17215,96.15,Bronze
13010,96.06,Bronze
13793,96.0,Bronze
14632,95.84,Bronze
17598,95.58,Bronze
13702,95.58,Bronze
12973,95.55000000000001,Bronze
12548,95.19999999999999,Bronze
16289,95.06,Bronze
12608,95.05,Bronze
14833,94.8,Bronze
18024,94.58,Bronze
15397,94.0,Bronze
14394,93.8,Bronze
18227,93.75,Bronze
17947,93.72,Bronze
15305,93.6,Bronze
12992,93.35000000000001,Bronze
15082,93.35000000000001,Bronze
15816,93.3,Bronze
16196,93.3,Bronze
12392,93.15,Bronze
17408,93.1,Bronze
13977,92.85,Bronze
17605,92.75,Bronze
17152,92.7,Bronze
17538,92.66,Bronze
14612,92.6,Bronze
14054,92.46,Bronze
13978,91.97,Bronze
16831,91.8,Bronze
13160,91.8,Bronze
15515,91.65,Bronze
17893,91.25,Bronze
17895,91.16,Bronze
13392,91.14,Bronze
14786,90.96,Bronze
12931,90.84,Bronze
14196,90.72,Bronze
13947,90.6,Bronze
14444,90.56,Bronze
16506,90.30000000000001,Bronze
13227,90.0,Bronze
14117,90.0,Bronze
13325,89.3,Bronze
14760,89.2,Bronze
13003,89.05000000000001,Bronze
16696,88.50000000000001,Bronze
15083,88.2,Bronze
16564,87.8,Bronze
15924,87.7,Bronze
13609,87.55,Bronze
15578,87.5,Bronze
13164,87.4,Bronze
17606,87.30000000000001,Bronze
17026,87.3,Bronze
17924,87.3,Bronze
17763,86.15,Bronze
14098,86.15,Bronze
13180,86.10000000000001,Bronze
17859,85.21000000000001,Bronze
15541,85.13000000000001,Bronze
12789,84.9,Bronze
15419,84.74,Bronze
16247,84.68,Bronze
12401,84.3,Bronze
17414,84.0,Bronze
13751,83.55000000000001,Bronze
15328,83.53999999999999,Bronze
16665,83.2,Bronze
15705,83.1,Bronze
15094,83.0,Bronze
14347,82.6,Bronze
15926,82.53999999999999,Bronze
16213,82.5,Bronze
13469,82.4,Bronze
13260,82.32000000000001,Bronze
15368,82.3,Bronze
16028,82.2,Bronze
12403,81.9,Bronze
18249,81.66,Bronze
17620,81.44,Bronze
14717,81.3,Bronze
15170,81.15,Bronze
12914,81.06,Bronze
17260,81.0,Bronze
13051,80.8,Bronze
16789,80.8,Bronze
14746,80.7,Bronze
14259,80.4,Bronze
17513,80.4,Bronze
15833,80.4,Bronze
14768,80.10000000000001,Bronze
17907,80.08000000000001,Bronze
15045,79.96000000000001,Bronze
15285,79.8,Bronze
14764,79.8,Bronze
12959,79.55,Bronze
14589,79.5,Bronze
14007,79.48,Bronze
17078,78.68,Bronze
18165,78.66,Bronze
15374,78.48,Bronze
13968,78.3,Bronze
16997,78.0,Bronze
16866,77.94,Bronze
17192,77.83,Bronze
15739,77.6,Bronze
17881,77.55,Bronze
12509,77.5,Bronze
16489,77.5,Bronze
13223,77.4,Bronze
16913,77.08,Bronze
16397,76.88,Bronze
16867,76.74000000000001,Bronze
14373,76.55,Bronze
13219,76.23,Bronze
15063,76.0,Bronze
18033,75.97,Bronze
17628,75.75,Bronze
16610,75.66,Bronze
12818,75.60000000000001,Bronze
18026,75.45,Bronze
17944,75.41,Bronze
17065,75.30000000000001,Bronze
12968,74.75,Bronze
15567,74.65,Bronze
14828,73.68,Bronze
18032,73.5,Bronze
12506,73.5,Bronze
16865,73.35,Bronze
16171,73.2,Bronze
17778,72.9,Bronze
17906,72.9,Bronze
17380,72.6,Bronze
13678,72.56,Bronze
13811,72.0,Bronze
12845,71.79,Bronze
13938,71.66,Bronze
13144,71.6,Bronze
17887,71.45,Bronze
16970,71.4,Bronze
17257,71.3,Bronze
14865,71.16,Bronze
14641,70.86,Bronze
14576,70.80000000000001,Bronze
15564,70.74000000000001,Bronze
15851,70.73,Bronze
17202,70.65,Bronze
15317,70.35,Bronze
17439,70.2,Bronze
16148,70.2,Bronze
12568,70.0,Bronze
17741,69.9,Bronze
15131,69.84,Bronze
15909,69.53999999999999,Bronze
13150,69.45,Bronze
14345,69.38,Bronze
14457,68.64,Bronze
14874,68.28,Bronze
12861,68.25,Bronze
17249,68.03,Bronze
14943,68.02,Bronze
16462,68.0,Bronze
18084,67.95000000000002,Bronze
14393,67.95,Bronze
13580,67.8,Bronze
17627,67.30000000000001,Bronze
18030,67.3,Bronze
18103,66.0,Bronze
17532,65.34,Bronze
13022,65.3,Bronze
17216,65.05,Bronze
17723,64.9,Bronze
15595,64.8,Bronze
18279,64.6,Bronze
14363,64.47,Bronze
14403,64.35,Bronze
13541,64.2,Bronze
16238,63.66,Bronze
12659,63.6,Bronze
15761,63.45,Bronze
14500,63.45,Bronze
17263,63.440000000000005,Bronze
17856,63.35,Bronze
14063,62.9,Bronze
17467,62.8,Bronze
17949,62.58,Bronze
14650,62.5,Bronze
15516,62.43,Bronze
13380,62.4,Bronze
15621,61.85,Bronze
13303,61.72,Bronze
14314,61.68,Bronze
12754,61.62,Bronze
16459,61.35,Bronze
13818,61.28,Bronze
15587,61.199999999999996,Bronze
16872,61.15,Bronze
14371,60.9,Bronze
13194,60.7,Bronze
13095,60.48,Bronze
17279,60.33,Bronze
17937,60.0,Bronze
15250,60.0,Bronze
17174,59.9,Bronze
13682,59.5,Bronze
15042,59.43,Bronze
17781,59.27,Bronze
17304,59.0,Bronze
12969,58.95,Bronze
15168,58.86,Bronze
14384,58.5,Bronze
14486,58.5,Bronze
15412,58.29,Bronze
13218,56.76,Bronze
14084,56.4,Bronze
17775,56.4,Bronze
17024,56.25,Bronze
15685,55.980000000000004,Bronze
13902,55.86,Bronze
12776,55.5,Bronze
12860,55.47,Bronze
13907,55.2,Bronze
18142,55.2,Bronze
17494,54.699999999999996,Bronze
15181,54.599999999999994,Bronze
18240,54.18000000000001,Bronze
12496,54.09,Bronze
17199,53.68,Bronze
16964,53.65,Bronze
13306,53.65,Bronze
13551,53.550000000000004,Bronze
16349,53.5,Bronze
17847,53.370000000000005,Bronze
15914,53.230000000000004,Bronze
15591,53.2,Bronze
15206,53.10000000000001,Bronze
17395,52.5,Bronze
17133,52.38,Bronze
13620,52.34,Bronze
17599,52.05,Bronze
17844,51.559999999999995,Bronze
13254,51.410000000000004,Bronze
15204,51.3,Bronze
14464,51.0,Bronze
12756,50.879999999999995,Bronze
15649,50.55,Bronze
13645,50.5,Bronze
14743,50.48,Bronze
17060,50.400000000000006,Bronze
17381,50.400000000000006,Bronze
13747,50.4,Bronze
16582,50.099999999999994,Bronze
17306,49.92,Bronze
17879,49.16,Bronze
13036,49.0,Bronze
16530,48.349999999999994,Bronze
17394,48.349999999999994,Bronze
15653,48.0,Bronze
14046,47.71,Bronze
17009,47.489999999999995,Bronze
15375,47.04,Bronze
16257,46.95,Bronze
12912,46.8,Bronze
15672,45.300000000000004,Bronze
17056,45.2,Bronze
12879,45.160000000000004,Bronze
15593,45.0,Bronze
16597,44.24,Bronze
13312,43.75,Bronze
12798,43.49,Bronze
13006,43.32,Bronze
14520,43.2,Bronze
14300,43.2,Bronze
13757,42.55,Bronze
13913,42.22,Bronze
15868,41.43,Bronze
16267,41.1,Bronze
14661,41.05,Bronze
15178,40.5,Bronze
13493,40.35,Bronze
14111,40.2,Bronze
16545,40.2,Bronze
15603,40.0,Bronze
18028,39.650000000000006,Bronze
14785,39.480000000000004,Bronze
14513,39.15,Bronze
17246,38.92,Bronze
16617,38.75,Bronze
18019,38.45,Bronze
17089,38.45,Bronze
15455,38.25,Bronze
13288,38.25,Bronze
16966,38.05,Bronze
17225,37.65,Bronze
16162,37.4,Bronze
17575,37.4,Bronze
17074,37.3,Bronze
18000,37.25,Bronze
12773,37.25,Bronze
17352,36.25,Bronze
14993,36.13,Bronze
15940,35.8,Bronze
16417,35.7,Bronze
17151,35.7,Bronze
17831,35.400000000000006,Bronze
13094,35.400000000000006,Bronze
17533,34.8,Bronze
13689,34.5,Bronze
14045,34.0,Bronze
16088,33.75,Bronze
15871,33.099999999999994,Bronze
16941,33.0,Bronze
16420,33.0,Bronze
16989,33.0,Bronze
17500,33.0,Bronze
16927,32.75,Bronze
13763,32.7,Bronze
14185,32.65,Bronze
16998,32.4,Bronze
17390,32.3,Bronze
13132,32.3,Bronze
14668,32.13,Bronze
14977,31.929999999999996,Bronze
17129,31.85,Bronze
15341,31.2,Bronze
16454,30.950000000000003,Bronze
13120,30.599999999999998,Bronze
14144,30.599999999999998,Bronze
15769,30.599999999999998,Bronze
17224,30.31,Bronze
13739,30.299999999999997,Bronze
16548,30.15,Bronze
15575,30.1,Bronze
14752,30.0,Bronze
17427,30.0,Bronze
13347,30.0,Bronze
15657,30.0,Bronze
12796,30.0,Bronze
15330,29.759999999999998,Bronze
16061,29.75,Bronze
16199,29.700000000000003,Bronze
17328,29.700000000000003,Bronze
15934,29.52,Bronze
18246,29.5,Bronze
17319,29.1,Bronze
15526,29.04,Bronze
18194,27.0,Bronze
13445,26.400000000000002,Bronze
17102,25.5,Bronze
15635,25.5,Bronze
18063,25.200000000000003,Bronze
16410,25.200000000000003,Bronze
12888,25.200000000000003,Bronze
13130,25.0,Bronze
15284,24.75,Bronze
14610,24.35,Bronze
13525,23.9,Bronze
18076,23.45,Bronze
16537,23.35,Bronze
17916,22.99,Bronze
17440,22.62,Bronze
14816,21.85,Bronze
15895,21.85,Bronze
17805,21.57,Bronze
17313,21.0,Bronze
12606,21.0,Bronze
13685,20.92,Bronze
17986,20.8,Bronze
12587,20.8,Bronze
16953,20.8,Bronze
14987,20.65,Bronze
13112,20.6,Bronze
15999,20.4,Bronze
15403,20.4,Bronze
16659,20.4,Bronze
17262,20.4,Bronze
12497,20.4,Bronze
14074,20.0,Bronze
14642,19.8,Bronze
13302,18.95,Bronze
16058,17.700000000000003,Bronze
13915,17.700000000000003,Bronze
13163,17.65,Bronze
